country,isocode,year,region,PI_region,income,landlocked,lcapitalpw,lcapitalpw_year,grdomsav,grdomsav_year,unemped,unemped_year,lnploans,lnploans_year,lmarketsize,lmarketsize_year,lhitechexp,lhitechexp_year,lfdisv,lfdisv_year,linflB,linflB_year,inflB,inflB_year,absgdppcgrowth,absgdppcgrowth_year,econexpect,econexpect_year,jobmarket,jobmarket_year,index_foodshelter,index_foodshelter_year,lgrdomsav,lgrdomsav_year,FIconfidence,FIconfidence_year,employed,employed_year,satlivstandard,satlivstandard_year,lintlband,lintlband_year,mobilegdp,mobilegdp_year,lictexp,lictexp_year,lroyaltyrec,lroyaltyrec_year,predictedRD,predictedRD_year,unevenecondev,unevenecondev_year,lstartupcost,lstartupcost_year,linternetserverB,linternetserverB_year,startupcost,startupcost_year,mobileswb,mobileswb_year,enventrep,enventrep_year,workhard,workhard_year,polrights,polrights_year,govtype,govtype_year,govstability,govstability_year,polconstraint,polconstraint_year,goveffectiveB,goveffectiveB_year,rulelawB,rulelawB_year,executiveB,executiveB_year,regulationB,regulationB_year,index_corruption,index_corruption_year,courtapprove,courtapprove_year,confelections,confelections_year,confidentmilit,confidentmilit_year,voiced_concern,voiced_concern_year,addresspoverty,addresspoverty_year,govapprove,govapprove_year,enviropreserve,enviropreserve_year,primpuptoteach,primpuptoteach_year,girlstoboysnormB,girlstoboysnormB_year,netprimschB,netprimschB_year,grsecschB,grsecschB_year,grterschB,grterschB_year,secperwkrB,secperwkrB_year,terperwkrB,terperwkrB_year,childrenlearn,childrenlearn_year,educationqualsat,educationqualsat_year,dptimmun,dptimmun_year,measlimmun,measlimmun_year,tuberculosis,tuberculosis_year,lifexpectgdp,lifexpectgdp_year,ppphealthexpaidB,ppphealthexpaidB_year,infantmortalityB,infantmortalityB_year,undernourishB,undernourishB_year,respdisease,respdisease_year,haleswb,haleswb_year,sanitation,sanitation_year,hospbeds,hospbeds_year,healthsat,healthsat_year,wellrested,wellrested_year,worryyest,worryyest_year,healthproblems,healthproblems_year,waterqual,waterqual_year,envirobeautysat,envirobeautysat_year,propertystolen,propertystolen_year,stateviolencegdp,stateviolencegdp_year,assaultedB,assaultedB_year,safewalkingB,safewalkingB_year,refugeeidpB,refugeeidpB_year,grievanceB,grievanceB_year,humanemigrate,humanemigrate_year,stateviolenceswb,stateviolenceswb_year,demopressure,demopressure_year,warcasual,warcasual_year,expresspolitfear,expresspolitfear_year,civchoice,civchoice_year,tolimmigB,tolimmigB_year,tolethnicB,tolethnicB_year,freechoicesat,freechoicesat_year,civlib,civlib_year,relyB,relyB_year,volunteeredB,volunteeredB_year,donatedB,donatedB_year,helpedstrangerB,helpedstrangerB_year,relattend,relattend_year,trustothers,trustothers_year,married,married_year,,,,gdppcgrowth,royaltyrec,ictexp,capitalpw,fdisv,marketsize,nploans,hitechexp,internetserverB,intlband
Lebanon,LBN,2014,MENA,MENA,Upper middle income,0,10.9185533524,2013,14.2745552063,2013,8.899999619,2012,1.6094379425,2013,23.9603309631,2013,1.100615263,2012,2.2940509319,2012,1.4469189644,2013,3.25,2013,4.9056272507,2012,*,2013,*,2013,*,2013,2.7261884212,2013,*,2013,*,2013,*,2013,10.8685874939,2013,80.5636749268,2013,0.4981958866,2012,14.2456607819,2012,0.8848392963,2012,6.1999998093,2013,4.3502779007,2013,3.7836921215,2013,76.5,2013,*,2013,*,2010,*,2013,3,2013,7,2012,7,2012,0.7333649993,2012,-0.3415642679,2012,-0.75,2012,9,2010,-0.1199999973,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2009,*,2013,14.33889,2012,0.9156888723,2012,93.24709,2012,73.98306,2012,46.26451,2012,2.4716722965,2012,0.5828120708,2012,*,2013,*,2013,82,2012,80,2012,16,2012,79.84636585,2012,1015.6300048828,2012,8,2012,5,2012,67,2008,69,2012,98.3000030518,2005,3.5,2012,*,2011,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,3,2012,*,2010,*,2013,8.5,2013,8.5,2013,6,2013,3,2012,6.3000001907,2013,0,2013,*,2009,*,2013,*,2013,*,2013,*,2013,4,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2009,*,2013,,,,4.9056272507,1537487.5,0.6457494497,55189.8984375,8.9150218964,25458892800,4,2.0060150623,42.9781150818,52500
Lebanon,LBN,2015,MENA,MENA,Upper middle income,0,10.9185533524,2013,14.2745552063,2013,6.5,2013,1.6025201082,2013,23.9603309631,2013,1.1676316261,2013,2.4635636806,2013,1.0986123085,2014,2,2014,3.3152692318,2013,*,2014,*,2014,*,2014,2.7261884212,2013,*,2014,*,2014,*,2014,11.3964033127,2014,88.3477845166,2014,0.6230778098,2013,18.0883522034,2013,0.9451025128,2013,6,2014,4.3040652275,2014,3.9306404591,2014,73,2014,*,2014,*,2010,*,2014,3,2014,6,2014,9,2014,0.7333649993,2012,-0.3899999857,2013,-0.7799999714,2013,8.9505491257,2010,-0.0900000036,2013,*,2014,*,2014,*,2014,*,2013,*,2013,*,2012,*,2014,*,2014,12.0469503403,2013,0.9148189425,2013,93.4409332275,2013,75.0457763672,2013,47.9279518127,2013,2.5011258125,2013,0.5954820514,2013,*,2014,*,2014,81,2013,79,2013,16,2013,80.1288757324,2013,1092,2013,7.8000001907,2013,5,2013,19,2012,70,2013,98.3000030518,2005,3.5,2012,*,2011,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,3,2013,*,2010,*,2014,8.6,2014,8.9,2014,5.7,2014,3,2013,6,2014,0,2014,*,2009,*,2014,*,2014,*,2014,*,2014,4,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2009,*,2014,,,,3.3152692318,71725160,0.8646582961,55189.8984375,10.7465982437,25458892800,3.9655303955,2.2143707275,49.9395904541,89000.0390625
Liberia,LBR,2012,Africa Sub-Saharan,Sub-Saharan Africa,Low income,0,4.0970473289,,-121.507177,2008,3.700000048,2010,3.2619352341,2010,20.0534496307,2008,0.1048088297,,1.5475311279,2010,2.131592323,2009,7.428276671,2009,2.1341657639,2010,*,2010,*,2010,*,2010,0,2008,*,2010,*,2010,*,2010,4.2766661644,2011,49.1677513123,2011,0,,0,,0,,8,2011,4.2398867607,2011,0.7934776545,2011,68.4000015259,2011,*,2010,*,2010,*,2010,5,2011,6,2010,4,2010,0.3899999857,2007,-1.2409415245,2010,-1.0097007751,2010,12,2010,-1.0577737093,2010,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,24.26131,2008,0.8211447001,2008,82.3173141479,,53.834728241,,23.8269481659,,0.9443742633,2010,0.2831503749,2010,*,2010,*,2010,64,2010,64,2010,293,2010,56.14758537,2010,53,2009,73.6,2010,32,2008,180,2008,48,2007,18,2010,0.8,2010,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,3.5,2010,*,2010,*,2010,8.5807390213,2011,6.8000001907,2011,7,2011,2.5,2010,8.3060045242,2011,0,2011,*,2010,*,2010,*,2010,*,2010,*,2010,4,2011,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,*,2010,,,,2.1341657639,0,0,59.1623840332,3.6998524666,511802624,25.0999984741,0.1104982942,1.2110724449,71
Liberia,LBR,2013,Africa Sub-Saharan,Sub-Saharan Africa,Low income,0,6.8659901619,,-40.79816846,2011,3.700000048,2010,3.218875885,2012,20.6438140869,2011,0.3746192455,,1.1454459429,2011,2.0585713023,2012,6.8347682953,2012,7.9615526199,2011,*,2010,*,2011,*,2011,0,2011,*,2011,*,2011,*,2011,5.7683210373,2012,56.3899993896,2012,0,,0,,0.1100299731,2011,7.6999998093,2012,3.983412981,2012,0.8754687309,2012,52.7000007629,2012,*,2010,*,2010,*,2011,5,2012,6,2011,5,2011,0.1185287237,2012,-1.2100000381,2011,-0.9599999785,2011,15.9120874405,2010,-1.0099999905,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2010,26.83431,2011,0.8357390761,2011,40.80663,2011,44.80356,2011,33.4066123962,,0.9443742633,2010,0.2831503749,2010,*,2011,*,2011,49,2011,40,2011,299,2011,56.74285366,2011,112.4199981689,2011,58.2,2011,31.4,2011,180,2008,48,2007,18,2010,0.8,2010,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,4,2011,*,2010,*,2011,8.8999996185,2012,6.5,2012,6.6999998093,2012,2,2011,8.3999996185,2012,0,2012,*,2011,*,2011,*,2011,*,2011,*,2011,4,2012,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,,,,7.9615526199,0,0,958.0950317383,2.1438429356,923622592,24.0000019073,0.4544375241,1.3999999762,319
Liberia,LBR,2014,Africa Sub-Saharan,Sub-Saharan Africa,Low income,0,6.8913879395,,-31.75531797,2012,3.700000048,2012,3.1612467766,2012,20.7482776642,2012,-0.0723973215,,1.2973878384,2012,2.0585713387,2012,6.834768221,2012,7.1309671402,2012,*,2013,*,2013,*,2013,0,2012,*,2013,*,2013,*,2013,7.2048926353,2013,59.5097846985,2013,0,,0,,0.1197812334,2012,8,2013,3.0007197857,2013,0.6583050489,2013,19.1000003815,2013,*,2013,*,2010,*,2013,5,2013,6,2012,6,2012,0.1185287237,2012,-1.1795661449,2012,-0.9200000167,2012,15.9120874405,2010,-1.0499999523,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2013,*,2013,26.83431,2011,0.88447541,2011,40.62077,2011,45.15679,2011,11.63836,2012,1.234844923,2010,0.1691634357,2010,*,2013,*,2013,77,2012,80,2012,304,2012,60.20639024,2012,101.6500015259,2012,56,2012,28.6,2012,180,2008,52,2012,16.8,2012,0.8,2010,*,2011,*,2013,*,2013,*,2013,*,2013,*,2011,*,2013,4,2012,*,2010,*,2013,9.1999998093,2013,6.5,2013,7,2013,2,2012,8.8000001907,2013,0,2013,*,2011,*,2013,*,2013,*,2013,*,2013,4,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,7.1309671402,0,0,982.7658691406,2.659724474,1025327232,22.6000022888,-0.0698387474,0.9315157533,1345.0001220703
Liberia,LBR,2015,Africa Sub-Saharan,Sub-Saharan Africa,Low income,0,7.4562911987,,-31.755317688,2012,3.7000000477,2013,2.7408399582,2013,20.7482776642,2012,0.4476126134,,1.0620151758,2013,2.1488389969,2013,7.5748977661,2013,7.6541619301,2013,*,2014,*,2014,*,2014,0,2012,*,2014,*,2014,*,2014,7.3138866425,2014,73.3534491444,2014,0,,17.8952789307,2013,0.1308216602,2013,8,2014,2.9123506546,2014,1.2532501221,2014,17.3999996185,2014,*,2014,*,2010,*,2014,5,2014,6,2014,8,2014,0.1185287237,2012,-1.3300000429,2013,-0.9200000167,2013,15.9120874405,2010,-0.9200000167,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2010,*,2014,*,2014,26.4984092712,2014,0.8770160675,2014,37.6899185181,2014,37.8739891052,2014,11.6383600235,2012,1.234844923,2010,0.1691634357,2010,*,2014,*,2014,89,2013,74,2013,308,2013,60.531879425,2013,88,2013,53.5999984741,2013,29.6000003815,2013,125.5,2012,52,2013,16.7999992371,2012,0.8000000119,2010,*,2011,*,2014,*,2014,*,2014,*,2014,*,2011,*,2014,4,2013,*,2010,*,2014,9.1,2014,6.5,2014,6.9,2014,2,2013,8.5,2014,0,2014,*,2011,*,2014,*,2014,*,2014,*,2014,4,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,7.6541619301,59131772,0,1729.7172851563,1.8921934366,1025327232,14.4999990463,0.5645725131,2.5017054081,1499.9997558594
Sri Lanka,LKA,2012,Asia South,Asia-Pacific,Lower middle income,0,9.4921751022,2010,18.65250135,2010,4.900000095,2010,2.2721259594,2009,24.057762146,2010,0.7060393691,2010,1.2829976082,2010,1.9373988688,2010,5.940673867,2010,5.3340702057,2010,*,2010,*,2011,*,2011,2.9782047272,2010,*,2011,*,2011,*,2011,9.7105703354,2011,87.0473022461,2011,0.380415231,2010,0,,0.5783874989,2010,8.3999996185,2011,1.7404661179,2011,1.9450496435,2011,4.6999998093,2011,*,2011,*,2010,*,2011,3,2011,4,2010,62,2010,0.4300000072,2007,-0.1677502394,2010,-0.0875763074,2010,9,2010,-0.2069525719,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,23.91437,2010,1.0282119513,2010,94.02756,2010,91.4950637817,,15.45685,2010,4.8729786873,2010,0.538638413,2010,*,2011,*,2011,99,2010,99,2010,66,2010,74.72260976,2010,193,2009,14.2,2010,20,2008,159,2008,63,2007,92,2010,3.7959177494,,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,1.5,2010,*,2010,*,2011,8.6213216782,2011,9.3999996185,2011,6.8665966988,2011,4.5,2010,7,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,4,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,,,,5.3340702057,0,0.4628919065,13254.5966796875,2.6074371338,28064243712,8.7000007629,1.0259512663,5.9939789772,16490.00390625
Sri Lanka,LKA,2013,Asia South,Asia-Pacific,Lower middle income,0,9.5721902847,2011,15.38151919,2011,4.900000095,2010,1.5040774345,2011,24.2108192444,2011,0.703856349,2011,1.4326484203,2011,2.0576667931,2012,6.8276848793,2012,5.4580359459,2011,*,2012,*,2012,*,2012,2.7961537838,2011,*,2012,*,2011,*,2012,10.0432929993,2012,95.7600021362,2012,0.32769683,2011,18.3056735992,,0.6344705224,2011,8.1000003815,2012,3.0007197857,2012,2.1162555218,2012,19.1000003815,2012,*,2012,*,2010,*,2012,3,2012,4,2011,63,2011,0.346683979,2012,-0.0799999982,2011,-0.0700000003,2011,11.9340658188,2010,-0.0900000036,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,24.06572,2011,1.0442935228,2011,92.86301,2011,102.35197,2011,14.32266,2011,4.8729786873,2010,0.538638413,2010,*,2012,*,2012,99,2011,99,2011,66,2011,74.90197561,2011,191.3600006104,2011,10.5,2011,24,2011,159,2008,63,2007,92,2010,4.0613250732,,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,1.5,2011,*,2010,*,2012,8.6999998093,2012,9.1000003815,2012,7.0999999046,2012,4.5,2011,7.0999999046,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,4,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2010,*,2012,,,,5.4580359459,89135976,0.3877681792,14358.833984375,3.1897807121,32705830912,3.5000002384,1.0215334892,7.3000001907,23000
Sri Lanka,LKA,2014,Asia South,Asia-Pacific,Lower middle income,0,10.039144516,2013,20.0493431091,2013,4.800000191,2012,1.8245493174,2013,24.3739929199,2013,0.6497882009,2012,1.4951196909,2012,2.0683233738,2013,6.9115467072,2013,6.1255517006,2012,*,2013,*,2013,*,2013,3.046869278,2013,*,2013,*,2013,*,2013,10.0487995148,2013,95.4963226318,2013,0.4032467902,2012,19.0545539856,2010,0.6582303643,2012,7.8000001907,2013,3.0680530071,2013,2.300889492,2013,20.5,2013,*,2013,*,2010,*,2013,3,2013,4,2012,64,2012,0.346683979,2012,-0.2365234345,2012,-0.1099999994,2012,11.9340658188,2010,-0.1199999973,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,24.4299,2012,0.9910030961,2012,93.79381,2012,99.33851,2012,16.96746,2012,3.3849596977,2010,0.4726185799,2010,*,2013,*,2013,99,2012,99,2012,66,2012,74.06804878,2012,189.4199981689,2012,8.3,2012,22.8,2012,159,2008,65,2012,92.3,2012,3.6,2012,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,2,2012,*,2010,*,2013,8.3999996185,2013,9.5,2013,7.3000001907,2013,4,2012,6.8000001907,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,4,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,6.1255517006,188489712,0.4966762066,22904.779296875,3.4598703384,38502649856,5.2000002861,0.9151351452,8.9830579758,23127.005859375
Sri Lanka,LKA,2015,Asia South,Asia-Pacific,Lower middle income,0,10.039144516,2013,19.9828224182,2013,4.1999998093,2013,1.9740810394,2014,24.3751544952,2013,0.6892798543,2013,3.8254964352,2013,1.4534448385,2014,3.2778255939,2014,6.409963131,2013,*,2014,*,2014,*,2014,3.0437040329,2013,*,2014,*,2014,*,2014,11.1562652588,2014,103.1578481076,2014,0.2589091957,2013,19.4724349976,2013,0.6246130466,2013,7.5,2014,3.0773122311,2014,2.5202207565,2014,20.7000007629,2014,*,2014,*,2010,*,2014,3,2014,3,2014,4,2014,0.346683979,2012,-0.2300000042,2013,-0.2700000107,2013,11.9340658188,2010,-0.1599999964,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,24.4298992157,2012,0.9910031557,2012,93.7938079834,2012,99.338508606,2012,16.9674606323,2012,3.3849596977,2010,0.4726185799,2010,*,2014,*,2014,99,2013,99,2013,66,2013,74.2402954102,2013,304,2013,8.1999998093,2013,24.6000003815,2013,54.1,2012,65,2013,92.3000030518,2012,3.5999999046,2012,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,2,2013,*,2010,*,2014,8.5,2014,9.3,2014,7.6,2014,4,2013,6.5,2014,0,2014,*,2010,*,2014,*,2014,*,2014,*,2014,4,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,6.409963131,286266848,0.2955161631,22904.779296875,44.8555603027,38547398656,6.2000002861,0.9922803044,11.4313402176,70000.03125
Lithuania,LTU,2012,Eastern Europe,Europe,Upper middle income,0,11.136300087,2010,15.38072961,2010,17.79999924,2010,3.0007197857,2011,23.8577461243,2010,2.4517269135,2010,0.5589503646,2010,0.8406443259,2010,1.317859953,2010,2.2147684097,2010,*,2010,*,2011,*,2011,2.7961056232,2010,*,2011,*,2011,*,2011,11.7269554138,2011,151.2979278564,2011,1.3110351563,2010,13.7029628754,2010,0.8487856984,2010,5.6999998093,2011,1.335001111,2011,5.4720892906,2011,2.7999999523,2011,*,2011,*,2010,*,2011,7,2011,10,2010,19,2010,0.7799999714,2007,0.7233952284,2010,0.7600961328,2010,24,2010,0.9740105867,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,12.80744,2009,1.0434193611,2009,93.34839,2009,98.03731,2009,77.36905,2009,5.9067926407,2010,0.8378548026,2010,*,2011,*,2011,95,2010,96,2010,69,2010,73.26829268,2010,1097,2009,5.4,2010,5,2008,38,2008,63,2007,86,2005,6.8,2009,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,4.5,2010,*,2010,*,2011,3.2000000477,2011,3.6651568413,2011,4.596470356,2011,1.5,2010,4.0999999046,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,7,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2009,*,2011,,,,2.2147684097,893553.75,2.7100121975,68616.3046875,0.7488359213,22976692224,19.0999984741,10.608376503,236.9568328857,123864.9765625
Lithuania,LTU,2013,Eastern Europe,Europe,Upper middle income,0,11.1397972107,2011,17.28590513,2011,15.39999962,2011,2.9444389343,2012,24.0097179413,2011,2.4169592857,2011,1.103728652,2011,1.4063386315,2012,3.0809860229,2012,3.485799551,2011,*,2012,*,2012,*,2012,2.9061305523,2011,*,2012,*,2011,*,2012,11.9631404877,2012,151.7799987793,2012,1.2242635489,2011,15.1635017395,2012,0.8622066379,2011,5.4000000954,2012,0.7419373393,2012,5.5736737251,2012,1.1000000238,2012,*,2012,*,2010,*,2012,7,2012,10,2011,20,2011,0.7786971927,2012,0.6800000072,2011,0.7699999809,2011,24,2010,0.9399999976,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,12.41205,2011,1.0239379406,2011,91.0767,2011,98.8069,2011,69.48944,2011,5.9067926407,2010,0.8378548026,2010,*,2012,*,2012,92,2011,94,2011,59,2011,73.56341463,2011,1337.0100097656,2011,4.7,2011,5,2011,38,2008,63,2007,86,2009,6.75,2010,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,4.5,2011,*,2010,*,2012,2.9000000954,2012,4,2012,4.4000000954,2012,1.5,2011,3.7999999523,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,7,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2009,*,2012,,,,3.485799551,3849683.5,2.4016599655,68856.6953125,2.0153884888,26747797504,18,10.2117156982,262.3999938965,156863.9375
Lithuania,LTU,2014,Eastern Europe,Europe,Upper middle income,0,11.186126709,2011,17.28590513,2011,13.19999981,2012,2.602689743,2013,24.0097179413,2011,2.4354977608,2012,0.8316165209,2012,0.7319393158,2013,1.0791087151,2013,1.4401191473,2012,*,2013,*,2013,*,2013,2.9061305523,2011,*,2013,*,2013,*,2013,12.2344799042,2013,151.3449554443,2013,1.1833019257,2012,15.1635017395,2012,0.9281992912,2012,5.1999998093,2013,0.641853869,2013,5.552011013,2013,0.8999999762,2013,*,2013,*,2010,*,2013,7,2013,10,2012,21,2012,0.7786971927,2012,0.8281385899,2012,0.8100000024,2012,24,2010,1.1000000238,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,12.43042,2012,0.8584628701,2012,95.84531,2012,105.93656,2012,73.94864,2012,5.5366487503,2010,0.9844194651,2010,*,2013,*,2013,93,2012,93,2012,66,2012,73.86341463,2012,1426.2700195313,2012,4.4,2012,5,2011,38,2008,65,2012,94.3,2012,7,2011,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,4.5,2012,*,2010,*,2013,2.9000000954,2013,3.7000000477,2013,4.0999999046,2013,1.5,2012,3.7999999523,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,7,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2009,*,2013,,,,1.4401191473,3849683.5,2.2651376724,72121.890625,1.2970288992,26747797504,12.5000009537,10.4215021133,256.7553710938,205761.921875
Lithuania,LTU,2015,Eastern Europe,Europe,Upper middle income,0,11.183927536,2011,17.2012481689,2011,11.8000001907,2013,2.3899374008,2014,24.0175743103,2011,2.4275527,2013,0.9265364408,2013,0.0739982426,2014,0.0768049136,2014,1.5020840168,2013,*,2014,*,2014,*,2014,2.9014902115,2011,*,2014,*,2014,*,2014,12.5143699646,2014,147.04325086,2014,1.2318575382,2013,17.3155727386,2013,0.9111443758,2013,5.3,2014,0.530628264,2014,5.3312811852,2014,0.6999999881,2014,*,2014,*,2010,*,2014,7,2014,10,2014,23,2014,0.7786971927,2012,0.8199999928,2013,0.7900000215,2013,24,2010,1.1299999952,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,12.4304199219,2012,0.8584628701,2012,95.8453063965,2012,105.9365615845,2012,73.948638916,2012,5.5366487503,2010,0.9844194651,2010,*,2014,*,2014,93,2013,93,2013,65,2013,74.1634140015,2013,1579,2013,4,2013,5,2011,11.8,2012,65,2013,94.3000030518,2012,7,2011,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,5,2013,*,2010,*,2014,2.9,2014,4,2014,4,2014,1,2013,3.6,2014,0,2014,*,2010,*,2014,*,2014,*,2014,*,2014,7,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2009,*,2014,,,,1.5020840168,33117510,2.4275906086,71963.453125,1.5257459879,26958764032,9.9128103256,10.33111763,205.70262146,272220.125
Luxembourg,LUX,2012,Europe,Europe,High income,1,12.4312314987,2010,49.86080379,2010,4.400000095,2010,0.2623642683,2011,24.2644176483,2010,2.2370288372,2010,1.4853047132,2010,1.1865469427,2010,2.275750302,2010,0.2118398696,2010,*,2010,*,2011,*,2011,3.9290926456,2010,*,2011,*,2011,*,2011,10.6454486847,2011,148.2675323486,2011,1.3531478643,2010,19.9743766785,2010,1.568377614,2010,2,2011,1.0647107363,2011,7.5430569649,2011,1.8999999762,2011,*,2011,*,2010,*,2011,7,2011,10,,66,2010,0.7699999809,2007,1.7077397108,2010,1.8246603012,2010,25.8988685608,,1.6866601706,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,11.90842,2008,1.0726296902,2008,95.02436,2008,97.59177,2008,10.53276,2008,3.3220541477,2010,0.5503941178,2010,*,2011,*,2011,99,2010,96,2010,8.8,2010,80.08780488,2010,6526,2009,2.1,2010,5,2008,40,2008,73,2007,100,2010,5.6,2009,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,5,2010,*,2010,*,2011,2.0999999046,2011,2.8009157181,2011,1.5,2011,1,2010,1.6653236151,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,7,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,,,,0.2118398696,472891552,2.8695874214,250503.328125,3.4163110256,34506641408,0.3000000119,8.3654632568,1886.5915527344,42000
Luxembourg,LUX,2013,Europe,Europe,High income,1,12.4363269806,2011,51.9327774048,2012,4.900000095,2011,0.3364722431,2012,24.2829055786,2012,2.3684439659,2011,0.3048851192,2011,1.2986099188,2012,2.6641995907,2012,0.580157578,2011,*,2012,*,2012,*,2012,3.9690227509,2012,*,2012,*,2011,*,2012,14.4935445786,2012,145.4700012207,2012,1.3410650492,2011,20.2813091278,2012,1.631344676,2011,1.7999999523,2012,1.0647107363,2012,7.626180172,2012,1.8999999762,2012,*,2012,*,2010,*,2012,7,2012,10,,67,2011,0.7653642297,2012,1.7300000191,2011,1.8099999428,2011,27.9278106689,,1.8600000143,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,9.29398,2010,1.0752280951,2010,92.14028,2010,101.19186,2010,18.18797,2010,3.3220541477,2010,0.5503941178,2010,*,2012,*,2012,99,2011,96,2011,0.52,2011,80.98780488,2011,6876.08984375,2011,2.3,2011,5,2011,40,2008,73,2007,100,2010,5.37,2010,*,2011,*,2012,*,2012,*,2012,*,2012,*,2011,*,2012,5,2011,*,2010,*,2012,2.0999999046,2012,2.7999999523,2012,1.7999999523,2012,1,2011,2,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,7,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2010,*,2012,,,,-0.580157578,642777472,2.823113203,251783.03125,0.3564691544,35150532608,0.400000006,9.6807594299,2050.1997070313,1970000
Luxembourg,LUX,2014,Europe,Europe,High income,1,12.5241374969,2013,51.207611084,2013,5.099999905,2012,0.1823215634,2013,24.3775444031,2013,2.2103927135,2012,1.6906855106,2012,1.0057770014,2013,1.7340308428,2013,2.2850408554,2012,*,2013,*,2013,*,2013,3.9552283287,2013,*,2013,*,2013,*,2013,14.98051548,2013,148.6426696777,2013,1.3189229965,2012,20.3961105347,2012,1.5768440962,2012,1.5,2013,1.0647107363,2013,7.6924390793,2013,1.8999999762,2013,*,2013,*,2010,*,2013,7,2013,10,2012,67,2012,0.7653642297,2012,1.6587895155,2012,1.7699999809,2012,32,2010,1.7599999905,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,9.29398,2010,0.9946397543,2011,92.07406,2011,101.01773,2011,18.20522,2010,3.1198852062,2010,1.0626397133,2010,*,2013,*,2013,99,2012,96,2012,6.5,2012,81.39268293,2012,6340.6098632813,2012,1.7,2012,5,2011,40,2008,72,2012,100,2012,5.4,2010,*,2011,*,2013,*,2013,*,2013,*,2013,*,2011,*,2013,5,2012,*,2010,*,2013,1.7999999523,2013,2.7999999523,2013,2.0999999046,2013,1,2012,1.7000000477,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,7,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,-2.2850408554,720971776,2.7393918037,274892.09375,4.4231972694,38639636480,0.200000003,8.1192970276,2190.7138671875,3205937.75
